class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.5712052583694458,0.1621132642030716,-0.4588066041469574,0.9999896287918091,0.5797668099403381,0.14574779570102692,-0.43585506081581116,0.9999661445617676,0.5840204358100891,0.1464272439479828,-0.43585532903671265,0.9999640583992004,0.5876035094261169,0.14721360802650452,-0.4358082413673401,0.9999591112136841,0.5636886358261108,0.14520496129989624,-0.4380761682987213,0.9999673962593079,0.5584689378738403,0.145457923412323,-0.43813857436180115,0.999967098236084,0.554004430770874,0.14577920734882355,-0.4382026195526123,0.9999669194221497,0.5943794250488281,0.15817543864250183,-0.27553826570510864,0.9999086260795593,0.5476803779602051,0.15693840384483337,-0.28732773661613464,0.9999521970748901,0.5804987549781799,0.18229225277900696,-0.3978447914123535,0.9999832510948181,0.5612432360649109,0.18212279677391052,-0.4011825621128082,0.9999868869781494,0.6384963989257812,0.28119686245918274,-0.14920994639396667,0.9999554753303528,0.5085200071334839,0.27993977069854736,-0.18206845223903656,0.9999709725379944,0.6510809063911438,0.41514119505882263,-0.08280850946903229,0.9768498539924622,0.48369231820106506,0.4117499589920044,-0.13193053007125854,0.9902157187461853,0.6457840800285339,0.5161552429199219,-0.2547275424003601,0.9685505628585815,0.49442005157470703,0.5216807723045349,-0.25594478845596313,0.9699555039405823,0.6468169093132019,0.558863639831543,-0.30157801508903503,0.9382954239845276,0.4944871962070465,0.5577471256256104,-0.30100470781326294,0.9343798756599426,0.6410396099090576,0.556984007358551,-0.34865257143974304,0.9427301287651062,0.5017722249031067,0.5572258234024048,-0.3437926471233368,0.9372107982635498,0.638243556022644,0.545789361000061,-0.27659839391708374,0.9287993907928467,0.5049394369125366,0.5483579039573669,-0.2746877074241638,0.9275866150856018,0.6077302694320679,0.5382283926010132,0.013816194608807564,0.9996471405029297,0.5341695547103882,0.5396720170974731,-0.013907033018767834,0.9997719526290894,0.6138757467269897,0.716726541519165,0.036149077117443085,0.9916090369224548,0.5206208229064941,0.7193052768707275,-0.004820278380066156,0.9936240911483765,0.6257590055465698,0.8913053274154663,0.26556313037872314,0.9916744828224182,0.5048059821128845,0.904394268989563,0.22522199153900146,0.9907910227775574,0.618686318397522,0.9082230925559998,0.27630293369293213,0.8939396142959595,0.5065139532089233,0.9171927571296692,0.23644883930683136,0.8242934942245483,0.6415392160415649,0.9604103565216064,0.0881367027759552,0.9851927161216736,0.500535786151886,0.9677333831787109,0.04202432557940483,0.9828412532806396
up,0.5711724758148193,0.16256383061408997,-0.458706796169281,0.99998939037323,0.5797473192214966,0.14604541659355164,-0.435648113489151,0.9999653697013855,0.5840070843696594,0.1467381864786148,-0.43564945459365845,0.9999634027481079,0.5875733494758606,0.1475454419851303,-0.4356018602848053,0.9999583959579468,0.5636308789253235,0.1455102413892746,-0.43797817826271057,0.9999665021896362,0.5584086179733276,0.1457759290933609,-0.4380405843257904,0.9999660849571228,0.5539376139640808,0.1460907757282257,-0.4381047189235687,0.9999658465385437,0.5943686962127686,0.15849916636943817,-0.27527424693107605,0.9999071359634399,0.5476514101028442,0.15724802017211914,-0.2873521149158478,0.9999499917030334,0.5804688334465027,0.18277232348918915,-0.39775609970092773,0.9999827742576599,0.5612098574638367,0.1825442761182785,-0.4011852741241455,0.9999863505363464,0.6385496854782104,0.28145143389701843,-0.1512804478406906,0.9999549388885498,0.5084403157234192,0.2803596556186676,-0.1819542944431305,0.9999696016311646,0.6511181592941284,0.41532501578330994,-0.09135052561759949,0.9772436618804932,0.48369520902633667,0.4124833643436432,-0.131778746843338,0.9899184703826904,0.645572304725647,0.516833484172821,-0.26279351115226746,0.9691206216812134,0.4948770999908447,0.5214998722076416,-0.25597816705703735,0.969336986541748,0.646396279335022,0.5596699118614197,-0.3107648193836212,0.9392446875572205,0.49516892433166504,0.5576062798500061,-0.3009335398674011,0.9333901405334473,0.6404733061790466,0.5574960112571716,-0.35775190591812134,0.9435691237449646,0.5027807354927063,0.5567314624786377,-0.3439145088195801,0.9362496137619019,0.6378137469291687,0.5462283492088318,-0.2847861349582672,0.929762065410614,0.5058535933494568,0.5476537346839905,-0.2747943103313446,0.9265044331550598,0.6071015000343323,0.5390074253082275,0.013507649302482605,0.9996446371078491,0.533869206905365,0.540178656578064,-0.013598044402897358,0.9997702240943909,0.6134697198867798,0.7170395255088806,0.03818394988775253,0.9916394948959351,0.5195229649543762,0.7193098068237305,7.764426118228585e-05,0.993705153465271,0.6257535219192505,0.8913482427597046,0.26640382409095764,0.9917580485343933,0.5048091411590576,0.9043533802032471,0.229023739695549,0.990927517414093,0.6186701059341431,0.908221960067749,0.2770557403564453,0.8948501944541931,0.5072013139724731,0.9171504974365234,0.24014075100421906,0.8264545202255249,0.6415374279022217,0.9604759216308594,0.08875750750303268,0.9853681921958923,0.49957576394081116,0.967928946018219,0.04652339220046997,0.9830484986305237
up,0.5710315108299255,0.16306862235069275,-0.45320311188697815,0.9999895095825195,0.5796089768409729,0.14638859033584595,-0.43030843138694763,0.9999656677246094,0.583943247795105,0.14708267152309418,-0.43030858039855957,0.9999637603759766,0.5874621272087097,0.1479177623987198,-0.4302521347999573,0.999958872795105,0.5634366869926453,0.14590133726596832,-0.43194302916526794,0.9999668002128601,0.5582804679870605,0.1461840718984604,-0.43200254440307617,0.9999662637710571,0.5537870526313782,0.14648987352848053,-0.4320635199546814,0.999966025352478,0.5943189859390259,0.15893171727657318,-0.27325233817100525,0.9999080300331116,0.5476323366165161,0.15761610865592957,-0.28206878900527954,0.9999497532844543,0.5803613066673279,0.18325217068195343,-0.3937361240386963,0.9999827742576599,0.5611133575439453,0.18301166594028473,-0.3962287902832031,0.9999862909317017,0.6385511159896851,0.28202664852142334,-0.15055279433727264,0.9999548196792603,0.5083755254745483,0.28084155917167664,-0.17863452434539795,0.9999691843986511,0.651168704032898,0.41593772172927856,-0.0918412134051323,0.9777059555053711,0.4837169647216797,0.41329577565193176,-0.1299634873867035,0.9897585511207581,0.6456059217453003,0.5179657340049744,-0.2616118788719177,0.9698773622512817,0.49504154920578003,0.5215061902999878,-0.2547268271446228,0.9691886305809021,0.6463279724121094,0.5607328414916992,-0.3093891441822052,0.9405209422111511,0.4953518509864807,0.5575937032699585,-0.2995341420173645,0.9332565665245056,0.6403605937957764,0.5582358241081238,-0.35643404722213745,0.9447038769721985,0.503081738948822,0.5565561652183533,-0.34221118688583374,0.9360958933830261,0.6377960443496704,0.546902596950531,-0.2836098074913025,0.9310864806175232,0.5061560869216919,0.5475162863731384,-0.27345705032348633,0.9263360500335693,0.6069081425666809,0.5400708913803101,0.013306248001754284,0.9996466040611267,0.5338488817214966,0.5408860445022583,-0.01339799351990223,0.999772846698761,0.6134673357009888,0.717927873134613,0.03815069794654846,0.9917284250259399,0.518804132938385,0.719313383102417,0.00099573761690408,0.9938462376594543,0.6258851885795593,0.8917819261550903,0.26500123739242554,0.9918739795684814,0.5047928094863892,0.9042185544967651,0.2288423478603363,0.9911260008811951,0.6188374757766724,0.908650815486908,0.275287926197052,0.8964806795120239,0.5074372887611389,0.9167152643203735,0.2396521121263504,0.8292466402053833,0.6421450972557068,0.960769772529602,0.08863966912031174,0.9855740666389465,0.49907001852989197,0.9679508209228516,0.04618434980511665,0.9833359122276306
up,0.5708330869674683,0.1633700430393219,-0.43152403831481934,0.9999895095825195,0.5794662237167358,0.1465858668088913,-0.40859466791152954,0.9999656081199646,0.5838891267776489,0.14729301631450653,-0.40860334038734436,0.9999637007713318,0.5873737931251526,0.14815115928649902,-0.4085528254508972,0.999958872795105,0.5631903409957886,0.14611226320266724,-0.40949755907058716,0.9999666213989258,0.5581015944480896,0.14638705551624298,-0.4095431864261627,0.999966025352478,0.5535451173782349,0.14667072892189026,-0.4096042513847351,0.9999658465385437,0.5943141579627991,0.15926413238048553,-0.25540870428085327,0.9999080896377563,0.5475877523422241,0.15784920752048492,-0.260301798582077,0.999949038028717,0.5801767110824585,0.18366268277168274,-0.37373000383377075,0.9999827742576599,0.560901939868927,0.18339155614376068,-0.37512072920799255,0.9999862313270569,0.6385653018951416,0.28308066725730896,-0.14186237752437592,0.9999545812606812,0.5083000659942627,0.28100866079330444,-0.16162177920341492,0.9999688863754272,0.6511770486831665,0.4179430603981018,-0.08988513052463531,0.9778887629508972,0.48376673460006714,0.4136608839035034,-0.1157054528594017,0.9895316362380981,0.6456314325332642,0.5185987949371338,-0.2618785500526428,0.9700950384140015,0.4950820505619049,0.5215018391609192,-0.24357612431049347,0.9689074754714966,0.6463671922683716,0.5615720748901367,-0.3107450008392334,0.9409822225570679,0.4953644275665283,0.5575755834579468,-0.2885771095752716,0.9329422116279602,0.640407383441925,0.5589792132377625,-0.35677647590637207,0.9450774788856506,0.5031242370605469,0.5564619898796082,-0.33155325055122375,0.9357614517211914,0.637836754322052,0.5474967360496521,-0.28375160694122314,0.9314937591552734,0.5062153935432434,0.5474010109901428,-0.2625816762447357,0.925979495048523,0.6066333651542664,0.540795624256134,0.01218852587044239,0.9996499419212341,0.5336953401565552,0.5414696931838989,-0.012277010828256607,0.9997749328613281,0.6134012937545776,0.718892514705658,0.03207717835903168,0.9917410016059875,0.5181016325950623,0.7201692461967468,0.0004715717805083841,0.9939016699790955,0.6258841753005981,0.8925796151161194,0.25666099786758423,0.9918630719184875,0.5047294497489929,0.904224157333374,0.22856485843658447,0.9911472201347351,0.6187925934791565,0.9094793796539307,0.2669873833656311,0.8962126970291138,0.5074462890625,0.9166995882987976,0.23927581310272217,0.8303154706954956,0.6423088908195496,0.9614449739456177,0.08048795163631439,0.9855507016181946,0.49882808327674866,0.9679611325263977,0.045966945588588715,0.9833436608314514
up,0.5707248449325562,0.16377533972263336,-0.4301578104496002,0.9999896883964539,0.5793983936309814,0.14685875177383423,-0.40707674622535706,0.9999660849571228,0.5838684439659119,0.14757218956947327,-0.4070865213871002,0.9999642372131348,0.5873376131057739,0.14845307171344757,-0.4070398807525635,0.9999595880508423,0.5630863904953003,0.14638976752758026,-0.4082708954811096,0.9999669790267944,0.5580234527587891,0.14666062593460083,-0.4083133637905121,0.9999663233757019,0.5534263253211975,0.14692063629627228,-0.4083734154701233,0.9999661445617676,0.594307541847229,0.1595449298620224,-0.25286710262298584,0.9999099969863892,0.5475533604621887,0.1580827534198761,-0.25903743505477905,0.9999492168426514,0.5800754427909851,0.18407677114009857,-0.37189218401908875,0.9999831318855286,0.5607999563217163,0.18376953899860382,-0.3736702501773834,0.9999864101409912,0.6385640501976013,0.2833939492702484,-0.13936232030391693,0.9999550580978394,0.5082295536994934,0.28108957409858704,-0.15863552689552307,0.9999684691429138,0.6511903405189514,0.41826993227005005,-0.08876018971204758,0.9783499240875244,0.4838164448738098,0.4138528108596802,-0.11149867624044418,0.9893234372138977,0.6457613706588745,0.5186858177185059,-0.2610378563404083,0.9708033800125122,0.49516671895980835,0.521523118019104,-0.24051162600517273,0.9687008857727051,0.6463789939880371,0.5616297125816345,-0.3104264438152313,0.9422957301139832,0.4954741895198822,0.5575721859931946,-0.2857162654399872,0.9328203797340393,0.640419602394104,0.5590097308158875,-0.35645872354507446,0.9462594389915466,0.503203809261322,0.5564631223678589,-0.3294316232204437,0.935634970664978,0.6378665566444397,0.5475196838378906,-0.2829494774341583,0.9328286051750183,0.5062805414199829,0.5474032163619995,-0.2598502039909363,0.9258673787117004,0.6065621972084045,0.5411352515220642,0.011440119706094265,0.9996503591537476,0.5336370468139648,0.5416844487190247,-0.011520011350512505,0.9997745752334595,0.6132113337516785,0.7203530073165894,0.028603706508874893,0.9918330907821655,0.5176223516464233,0.7213706970214844,0.00038904312532395124,0.9939804673194885,0.6259253025054932,0.8934042453765869,0.25303834676742554,0.9918764233589172,0.5046394467353821,0.904527485370636,0.22432205080986023,0.9911417365074158,0.6187964677810669,0.9100046157836914,0.2633111774921417,0.8955874443054199,0.5074504613876343,0.916771650314331,0.23477330803871155,0.8305254578590393,0.6425220370292664,0.9623910188674927,0.07513444870710373,0.9854913949966431,0.4987098276615143,0.9679706692695618,0.04175451770424843,0.9832370281219482
up,0.5706404447555542,0.16407327353954315,-0.427758127450943,0.999989926815033,0.5793692469596863,0.1470670849084854,-0.40449923276901245,0.9999667406082153,0.5838625431060791,0.14777341485023499,-0.4045085906982422,0.9999649524688721,0.5873242020606995,0.1486554741859436,-0.4044625163078308,0.9999604821205139,0.5630280375480652,0.14660219848155975,-0.40598025918006897,0.9999675750732422,0.5579816102981567,0.14686529338359833,-0.4060181677341461,0.9999668598175049,0.553375780582428,0.14709892868995667,-0.40607690811157227,0.9999667406082153,0.5943011045455933,0.15973912179470062,-0.24934999644756317,0.9999121427536011,0.5475369691848755,0.15824319422245026,-0.25676193833351135,0.9999499320983887,0.5800008177757263,0.184336856007576,-0.3690800666809082,0.9999836087226868,0.560727059841156,0.18400129675865173,-0.37122827768325806,0.9999867081642151,0.6385722756385803,0.28365129232406616,-0.13463622331619263,0.9999555349349976,0.5081559419631958,0.281093031167984,-0.15616938471794128,0.9999685287475586,0.6512190103530884,0.41874414682388306,-0.08552201837301254,0.9786375761032104,0.4838326871395111,0.4138481020927429,-0.10798412561416626,0.9892010688781738,0.6457778811454773,0.5188466310501099,-0.2598521113395691,0.9711301326751709,0.49517425894737244,0.521518349647522,-0.23838596045970917,0.9687663316726685,0.6464153528213501,0.5617907643318176,-0.30885279178619385,0.9429305195808411,0.4954604208469391,0.5575758814811707,-0.28390875458717346,0.9331974983215332,0.6404625177383423,0.559188961982727,-0.3552178144454956,0.9468057155609131,0.5032076835632324,0.556458055973053,-0.3281209468841553,0.9359954595565796,0.6378985643386841,0.5477344393730164,-0.28192922472953796,0.9334015250205994,0.5062783360481262,0.5473917722702026,-0.2579037845134735,0.9262323975563049,0.6065590381622314,0.541369616985321,0.01117539219558239,0.9996516704559326,0.5335431694984436,0.541819155216217,-0.011251349933445454,0.9997749924659729,0.6131439805030823,0.7213984727859497,0.02413567155599594,0.9919590353965759,0.5175730586051941,0.7229317426681519,-0.0014102469431236386,0.9940802454948425,0.6259898543357849,0.89469975233078,0.24818792939186096,0.9919202923774719,0.5045368671417236,0.9048634767532349,0.21997709572315216,0.99117112159729,0.6188511252403259,0.9111647009849548,0.2582702934741974,0.895020604133606,0.5074378252029419,0.9168981313705444,0.2302950918674469,0.8311833739280701,0.6427581310272217,0.9632213711738586,0.06819020956754684,0.9854710102081299,0.49855828285217285,0.9679908752441406,0.03665987029671669,0.9832265377044678
up,0.5705174207687378,0.1643262803554535,-0.4216969907283783,0.9999900460243225,0.5792974233627319,0.14722390472888947,-0.39890676736831665,0.9999670386314392,0.5838412046432495,0.1479310393333435,-0.3989173173904419,0.999965250492096,0.5872958302497864,0.1488173007965088,-0.3988724648952484,0.9999608993530273,0.5629316568374634,0.14678382873535156,-0.39988410472869873,0.9999678134918213,0.5579215884208679,0.1470470130443573,-0.3999174237251282,0.9999670386314392,0.5533068180084229,0.14727041125297546,-0.39997535943984985,0.9999670386314392,0.5942972302436829,0.1599038988351822,-0.24543562531471252,0.9999129176139832,0.5475296378135681,0.15840651094913483,-0.25042322278022766,0.9999502301216125,0.5799059271812439,0.1845991611480713,-0.3636414408683777,0.9999839067459106,0.5606428980827332,0.1842638999223709,-0.3650572597980499,0.9999868869781494,0.6387050747871399,0.2838726341724396,-0.13102100789546967,0.9999557137489319,0.5081506967544556,0.2810939848423004,-0.15209917724132538,0.9999688863754272,0.6511772871017456,0.4188145399093628,-0.08519496023654938,0.9786508679389954,0.4837356507778168,0.4136982560157776,-0.10445325076580048,0.9892032742500305,0.6457901000976562,0.5189846754074097,-0.2604667842388153,0.9709601998329163,0.4950835704803467,0.5212766528129578,-0.23173975944519043,0.9690048694610596,0.6464345455169678,0.5620582699775696,-0.310238778591156,0.942767858505249,0.49542656540870667,0.5574945211410522,-0.27678626775741577,0.9337437748908997,0.6404807567596436,0.5594168901443481,-0.3557010293006897,0.9465982913970947,0.5031697154045105,0.5562490820884705,-0.32092559337615967,0.9365091919898987,0.6379266381263733,0.547879159450531,-0.28239479660987854,0.9331296682357788,0.5062439441680908,0.5470000505447388,-0.2511555850505829,0.9268078207969666,0.6063530445098877,0.5415412187576294,0.010968310758471489,0.9996564388275146,0.5333200693130493,0.5418185591697693,-0.011047092266380787,0.9997771978378296,0.6126191020011902,0.7216501832008362,0.021826688200235367,0.9920198917388916,0.5175708532333374,0.7237961292266846,-0.0015016485704109073,0.9941474795341492,0.6260193586349487,0.8952239155769348,0.2472347915172577,0.9919360876083374,0.5045265555381775,0.9047777652740479,0.22024913132190704,0.9911338686943054,0.6188636422157288,0.9115698933601379,0.2575260102748871,0.8941778540611267,0.5074611306190491,0.9165791273117065,0.23062817752361298,0.8314653635025024,0.6429983973503113,0.963506281375885,0.06751644611358643,0.9853854179382324,0.49852538108825684,0.9678075909614563,0.03695023059844971,0.9831413626670837
up,0.5704864263534546,0.16448023915290833,-0.4276622235774994,0.9999902844429016,0.5792832970619202,0.14732947945594788,-0.40573596954345703,0.9999677538871765,0.5838331580162048,0.1480337232351303,-0.4057444930076599,0.999966025352478,0.5872914791107178,0.14891467988491058,-0.4057064950466156,0.999961793422699,0.5629063844680786,0.14692769944667816,-0.40575847029685974,0.9999682903289795,0.5579057931900024,0.14719384908676147,-0.40578603744506836,0.9999675154685974,0.5532861948013306,0.1474136859178543,-0.4058319628238678,0.9999675154685974,0.5943008661270142,0.1599889099597931,-0.25273609161376953,0.9999151229858398,0.547519862651825,0.15849700570106506,-0.253133088350296,0.9999507069587708,0.5798672437667847,0.18473806977272034,-0.36967378854751587,0.9999843835830688,0.5606081485748291,0.18439902365207672,-0.3697565197944641,0.9999871850013733,0.6387883424758911,0.28399455547332764,-0.13662037253379822,0.9999567270278931,0.5081115961074829,0.28109118342399597,-0.15404164791107178,0.9999690651893616,0.6511768102645874,0.4188230335712433,-0.08947211503982544,0.9790778160095215,0.48369985818862915,0.4135548174381256,-0.10721836984157562,0.9891374111175537,0.6459178328514099,0.5190601348876953,-0.26765021681785583,0.9713640809059143,0.495074987411499,0.5212332010269165,-0.23302185535430908,0.9690442085266113,0.6466795802116394,0.5622023344039917,-0.31762757897377014,0.943477213382721,0.49540528655052185,0.5574887990951538,-0.27756139636039734,0.9339245557785034,0.640767514705658,0.559640109539032,-0.36343488097190857,0.9472283720970154,0.5031434297561646,0.556243360042572,-0.3219762146472931,0.9366776347160339,0.6381180286407471,0.5482502579689026,-0.289608895778656,0.9338530898094177,0.5062339901924133,0.5469734072685242,-0.252458393573761,0.9269558191299438,0.606071412563324,0.5414178967475891,0.010657216422259808,0.9996609687805176,0.5329062342643738,0.5415090322494507,-0.010742922313511372,0.9997777342796326,0.6117125749588013,0.7216141223907471,0.017110945656895638,0.9920510649681091,0.5175741314888,0.7238253951072693,-0.0029511924367398024,0.9941769242286682,0.6260150671005249,0.8953902721405029,0.2421298772096634,0.9919365644454956,0.5045205950737,0.9047276377677917,0.21925628185272217,0.9910695552825928,0.6188661456108093,0.9118089079856873,0.25239476561546326,0.8931459784507751,0.507477343082428,0.9162891507148743,0.22980061173439026,0.8309152722358704,0.6430481672286987,0.9639256000518799,0.06066509336233139,0.9853435754776001,0.4985617697238922,0.9678021669387817,0.035559721291065216,0.9830406308174133
up,0.5704784393310547,0.1645699441432953,-0.4339442253112793,0.9999906420707703,0.5792762041091919,0.1473827064037323,-0.4123007655143738,0.9999688267707825,0.5838262438774109,0.1480831652879715,-0.412303626537323,0.9999671578407288,0.5872859358787537,0.14895422756671906,-0.4122660756111145,0.999963104724884,0.5629028081893921,0.1469939798116684,-0.41243815422058105,0.9999691843986511,0.5578984022140503,0.1472543627023697,-0.4124588966369629,0.9999683499336243,0.5532798767089844,0.14747436344623566,-0.41249728202819824,0.9999683499336243,0.5943013429641724,0.16002662479877472,-0.2586480379104614,0.9999181032180786,0.5475132465362549,0.15852418541908264,-0.2597607970237732,0.9999517798423767,0.5798489451408386,0.18483075499534607,-0.37555819749832153,0.9999849796295166,0.5605931282043457,0.18448610603809357,-0.3757792115211487,0.9999875426292419,0.6388097405433655,0.2839948236942291,-0.14043807983398438,0.9999579787254333,0.5080896615982056,0.28109434247016907,-0.1565101444721222,0.999969482421875,0.6509587168693542,0.4188239276409149,-0.09060429036617279,0.9795592427253723,0.4835987091064453,0.41354960203170776,-0.10880188643932343,0.9891199469566345,0.6459259986877441,0.5193939805030823,-0.2673727571964264,0.9720017313957214,0.495016872882843,0.5212206244468689,-0.23427657783031464,0.9693366885185242,0.646725058555603,0.5622947812080383,-0.31705865263938904,0.9445614218711853,0.495274156332016,0.557486355304718,-0.2786012291908264,0.9345635771751404,0.6408556699752808,0.5597723126411438,-0.3630831241607666,0.9482280611991882,0.5031164884567261,0.5562383532524109,-0.3232133388519287,0.9372971057891846,0.6381303071975708,0.5485962629318237,-0.28934893012046814,0.935013473033905,0.5062246322631836,0.5469599962234497,-0.2537483274936676,0.9276126623153687,0.6058102250099182,0.5412632822990417,0.01065036840736866,0.999667763710022,0.5324648022651672,0.5411501526832581,-0.010738713666796684,0.9997804164886475,0.6112382411956787,0.7215836048126221,0.01757277548313141,0.9921070337295532,0.5175464153289795,0.7240913510322571,-0.003625694662332535,0.9942231774330139,0.6260327100753784,0.8959929347038269,0.2393510788679123,0.991992712020874,0.5044282078742981,0.9047536849975586,0.21798014640808105,0.9910696744918823,0.6189028024673462,0.9127494692802429,0.2491510808467865,0.8930188417434692,0.5074609518051147,0.9162786602973938,0.22848764061927795,0.8309670090675354,0.64352947473526,0.9646025896072388,0.05688132718205452,0.98538738489151,0.4984018802642822,0.9678191542625427,0.034170739352703094,0.9830434322357178
up,0.570475161075592,0.16457413136959076,-0.4400483965873718,0.9999908208847046,0.5792728066444397,0.14738835394382477,-0.41836899518966675,0.9999693632125854,0.5838286280632019,0.14809031784534454,-0.4183673858642578,0.9999677538871765,0.5872905254364014,0.14896082878112793,-0.4183266758918762,0.9999637603759766,0.5629034042358398,0.1470126062631607,-0.4192039370536804,0.9999697208404541,0.5578956007957458,0.14727506041526794,-0.4192328453063965,0.9999688863754272,0.5532764196395874,0.14750619232654572,-0.4192781448364258,0.999968945980072,0.5943276882171631,0.16003267467021942,-0.26379692554473877,0.9999197721481323,0.5475071668624878,0.15855902433395386,-0.2683342397212982,0.9999526739120483,0.5798414945602417,0.18483318388462067,-0.3811028003692627,0.9999852776527405,0.5605884790420532,0.18450798094272614,-0.38227224349975586,0.999987781047821,0.6389004588127136,0.2841159999370575,-0.14270657300949097,0.9999580383300781,0.5080670118331909,0.28103896975517273,-0.163492351770401,0.9999698996543884,0.6509141325950623,0.4190729856491089,-0.08994811028242111,0.9795885682106018,0.483537495136261,0.41337624192237854,-0.11237342655658722,0.9891096353530884,0.6458899974822998,0.5197482705116272,-0.2649279236793518,0.9717098474502563,0.49492353200912476,0.5211963057518005,-0.23705117404460907,0.9694597125053406,0.6467373371124268,0.5625396966934204,-0.3134502172470093,0.9440209865570068,0.49512895941734314,0.5574983358383179,-0.2809126377105713,0.934883177280426,0.6408664584159851,0.5601087808609009,-0.35932374000549316,0.9476980566978455,0.5030763149261475,0.5562393069267273,-0.3256986439228058,0.9376096725463867,0.6381536722183228,0.5491613745689392,-0.2867576479911804,0.9343761205673218,0.5062042474746704,0.546957790851593,-0.2564837634563446,0.9279213547706604,0.6057835817337036,0.5412036776542664,0.010665935464203358,0.9996668100357056,0.5323433876037598,0.5408328771591187,-0.010754542425274849,0.9997801780700684,0.6108667850494385,0.7215589284896851,0.018432697281241417,0.992181658744812,0.5175033807754517,0.7240279912948608,-0.00466769328340888,0.9942798614501953,0.6260344982147217,0.8961727023124695,0.23687927424907684,0.9920557141304016,0.5042340159416199,0.9048498868942261,0.21334803104400635,0.9910838603973389,0.6189599633216858,0.9129003882408142,0.24615991115570068,0.8928547501564026,0.5072804093360901,0.9164950847625732,0.22339241206645966,0.8311637043952942,0.6436535716056824,0.9648445844650269,0.05395345762372017,0.9854310154914856,0.4983171820640564,0.9678494930267334,0.028971318155527115,0.9830302596092224
up,0.5704721808433533,0.16458621621131897,-0.4419543147087097,0.9999910593032837,0.5792691111564636,0.14741088449954987,-0.42024803161621094,0.9999702572822571,0.5838303565979004,0.14811097085475922,-0.420245885848999,0.9999687075614929,0.5872925519943237,0.14897556602954865,-0.4202047884464264,0.9999648928642273,0.5629052519798279,0.1470528095960617,-0.4213852286338806,0.9999704957008362,0.5578955411911011,0.14731869101524353,-0.42141494154930115,0.9999696016311646,0.5532747507095337,0.1475653052330017,-0.4214596748352051,0.9999696016311646,0.5943538546562195,0.1600550264120102,-0.2655942440032959,0.999922513961792,0.5475019216537476,0.1586313396692276,-0.271945059299469,0.9999536275863647,0.5798346996307373,0.18485799431800842,-0.38294991850852966,0.9999856948852539,0.5605916380882263,0.18455258011817932,-0.38459351658821106,0.9999880790710449,0.6389566659927368,0.28425121307373047,-0.1443900763988495,0.9999591112136841,0.5080476999282837,0.2808992564678192,-0.1659601330757141,0.9999701380729675,0.6509109139442444,0.419206827878952,-0.08977712690830231,0.9800938367843628,0.48344430327415466,0.4130568206310272,-0.1132146492600441,0.9890628457069397,0.6458941102027893,0.5197985172271729,-0.2599796652793884,0.9724446535110474,0.4948660731315613,0.5211635231971741,-0.23726220428943634,0.969585657119751,0.646888792514801,0.5625399351119995,-0.30770623683929443,0.9452506899833679,0.4950215220451355,0.5575600862503052,-0.28127485513687134,0.9352169632911682,0.6409872770309448,0.560113251209259,-0.35412120819091797,0.948852002620697,0.503037691116333,0.556281328201294,-0.3258121609687805,0.9379389882087708,0.6382032632827759,0.5492514371871948,-0.2817862629890442,0.9357467293739319,0.506169855594635,0.5469779372215271,-0.25677546858787537,0.9282845258712769,0.6057661175727844,0.5411348342895508,0.01066917460411787,0.9996675848960876,0.53227698802948,0.5407005548477173,-0.01075760368257761,0.9997794032096863,0.6102959513664246,0.7215623259544373,0.017998356372117996,0.9922171831130981,0.5174373388290405,0.7238274812698364,-0.006182898301631212,0.9942914843559265,0.6260361075401306,0.896382749080658,0.2332499921321869,0.992039144039154,0.5041347742080688,0.9048532247543335,0.20873704552650452,0.9910041093826294,0.6190124750137329,0.9132508635520935,0.24231311678886414,0.8924143314361572,0.5071576833724976,0.9164506196975708,0.2185225933790207,0.830337405204773,0.6436916589736938,0.9648595452308655,0.051182955503463745,0.9853442311286926,0.49824389815330505,0.9679046869277954,0.025021087378263474,0.9828457832336426
